country,region,period.num,period,industry,site,unit,site.unit,BP.cal.median,C14.mean,C14.SD,C14.CV,calib.curve,sample.id,delta.C13,sample.type,method&ID,latitude,longitude,east.cord,north.coord,material,species,life.span,domestic,citation.short,citation,source,comments,dataset
Spain,Almería,4,Holocene,NA,Fuente Álamo,"horizonte V, fase 16a","Fuente Álamo horizonte V, fase 16a",NA,3160,90,0.0284810126582278,intcal20,B3662,NA,Singular,NA,37.24944,-1.85933,NA,NA,Carbon,n.d,Larga,NA,Shubart et al. 2000,"Schubart, Hermanfrid Volker Pingel,  Oswaldo Arteaga (2000) Fuente Álamo: Las Excavaciones Arqueológicas 1977-1991 en el Poblado de la Edad del Bronce. Sevilla: Consejería de Cultura, Junta de Andalucía.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,Fuente Álamo,Horizonte III (fase 11),Fuente Álamo Horizonte III (fase 11),NA,3970,90,0.0226700251889169,intcal20,B3943,NA,Singular,NA,37.24944,-1.85933,NA,NA,Carbon,n.d,Larga,Si,Shubart et al. 2000,"Schubart, Hermanfrid Volker Pingel,  Oswaldo Arteaga (2000) Fuente Álamo: Las Excavaciones Arqueológicas 1977-1991 en el Poblado de la Edad del Bronce. Sevilla: Consejería de Cultura, Junta de Andalucía.",NA,NA,Cortell2022
Spain,Castelló,4,Holocene,NA,Cova Fosca,Pr -65 -79,Cova Fosca Pr -65 -79,NA,6140,90,0.0146579804560261,intcal20,Beta149001,NA,Singular,NA,40.41767,-0.11116,NA,NA,Carbon,n.d,Larga,NA,Olària 2000,"Olària Puyoles, Carme (2000) Nuevas Dataciones de C-14 para el Neolítico Mediterráneo Peninsular. Quaderns de Prehistòria i Arqueologia de Castelló [1137-0793] 21:27-33.",NA,NA,Cortell2022
Spain,S&E Spain,1,LGM,"Gravettian or Solutrean, Middle Solutrean",Nerja,NA,Nerja,26159,21900,90,0.0041,intcal20,Beta347457,?,NA,"AMS, 7119",36.7619,-3.8406,NA,NA,"Pinus tp. Sylvestris/nigra from surface near parietal art,Plataforma",NA,NA,NA,NA,"Garate Maidagan D. e.a. 2011. Zephyrus 68: 15-39., P@lethnologie 5, 2013: 224, Medina-Alcaida M.A. e.a. C.R. Palevol 2015 ip,",Leuven,NA,Barton2018
Spain,Alacant,4,Holocene,NA,Jovades,1,Jovades 1,NA,4660,90,0.01931330472103,intcal20,Beta43235,NA,Agregado,NA,38.7562,-0.43345,NA,NA,Carbon,n.d,Larga,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cova de les Cendres,H7,Cova de les Cendres H7,NA,5000,90,0.018,intcal20,Beta75212,NA,Agregado,NA,38.685681,-0.152404,NA,NA,Carbon,n.d,Larga,NA,NA,NA,NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Castellón Alto,First occupation at site,Castellón Alto First occupation at site,NA,3560,90,0.0252808988764045,intcal20,BM2541,-22.4,NA,NA,37.74095,-2.56782,NA,NA,Carbon,n.d,Larga,Si,Ambers et al. 1991,"Ambers, Janet, Keith Matthews, & Sheridan Bowman (1991) British Museum Natural Radiocarbon Measurements XXII. Radiocarbon [0033-8222] 33:51-68.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,El Tarajal,NA,El Tarajal,NA,4010,90,0.0224438902743142,intcal20,CSIC223,NA,NA,NA,36.84693,-2.2029,NA,NA,Carbon,n.d,Larga,Si,Alonso et al. 1978,"Alonso Matthias, Fernán, V. Cabrera, Teresa Chapa Brunet, & Manuel Fernández-Miranda (1978) Índice de Fechas Arqueológicas de C-14 en España y Portugal. En C-14 y Prehistoria de la Península Ibérica. Martín Almagro Gorbea & Manuel Fernández-Miranda, eds. Pp. 155-183. Fundación Juan March, Serie Universitaria, 77. Madrid: Fundación Juan March.",NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cova de les Cendres,II,Cova de les Cendres II,NA,4180,90,0.0215311004784689,intcal20,GifA101348,NA,Singular,NA,38.685681,-0.152404,NA,NA,Carbon,Rosmarinus,Larga,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cova de les Cendres,-,Cova de les Cendres -,NA,5930,90,0.015177065767285,intcal20,GifA101356,NA,Singular,NA,38.685681,-0.152404,NA,NA,Carbon,Olea,Larga,NA,NA,NA,NA,NA,Cortell2022
Spain,E/S,4,Holocene,Early Neolithic,Cova Cendres,NA,NA,NA,6490,90,0.0139,intcal20,GifA101360,NA,Singular,NA,38.685681,-0.152404,774131,4286321,Semilla/fruto,Cereal,Corta,D,NA,Bernabeu y Molina 2009,NA,NA,Bernabeu2016
Spain,S&E Spain,4,Holocene,Mesolitico Geometrico,Nerja,NV,Nerja NV,8409,7610,90,0.0118,intcal20,GifA102010,NA,Singular,NA,36.76175,-3.84484,424695,4069025,Semilla/fruto,Pineum (piñon),Corta,Si,Aura et al. 2013,"Aura Tortosa, Joan Emili, Jesús F. Jordá Pardo, Pablo García Borja, Oreto García Puchol, Ernestina Badal García, Manuel Pérez Ripoll, Guillem Pérez Jordà, Josep Ll. Pascual Benito, Yolanda Carrión Marco, & Juan Vicente Morales Pérez (2013) Una Perspectiva Mediterránea sobre el Proceso de Neolitización: Los Datos de la Cueva de Nerja en el Contexto de Andalucía (España). Menga [2172-6175] 4:53-77. Jordá Pardo, Jesús F., & Joan Emili Aura Tortosa (2008) 70 Fechas para una Cueva: Revisión Crítica de 70 Dataciones C14 del Pleistoceno Superior y Goloceno de la Cueva de Nerja (Málaga, Andalucía, España). Espacio, Tiempo y Forma, Serie I: Prehistoria y Arqueología [1131-7698] 1:239-256.",O Garcia,NA,Barton2018
Spain,S&E Spain,3,End Glacial,epipalaeolithic,Nerja,NV 4,Nerja NV 4,11874,10600,90,0.0085,marine20,GifA102015,?,NA,"AMS, 3812",36.7619,-3.8406,NA,NA,Mytillus,NA,NA,NA,NA,Jorda Pardo J. e. a. 2008. UNED1: 239-256.,Leuven,NA,Barton2018
Spain,S&E Spain,1,LGM,Solutrean,Ambrosio,II,Ambrosio II,23018,19110,90,0.0047,intcal20,GifAII.4,NA,NA,"Conv 14C, 7902",37.8325,-2.0967,NA,NA,Charcoal from level II.4,NA,NA,NA,NA,"Journal of World Prehistory 12, 1998: 121-198, Jorda-Pardo J.F. e.a. 2012. Espacio, Tiempo y Forma I, 5: 71..",Leuven,NA,Barton2018
Spain,Málaga,4,Holocene,NA,Alcaide,NA,Alcaide,NA,3340,90,0.0269461077844311,intcal20,GrN16064,NA,NA,NA,37.19129,-4.47616,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Castelló,4,Holocene,NA,Oropesa la Vella,4,Oropesa la Vella 4,NA,3450,90,0.0260869565217391,intcal20,I13013,NA,NA,NA,40.07731,0.13145,NA,NA,Carbon,n.d,Larga,NA,Aguilella et al. 2018,"Aguilella Arzo, Gustau, Amparo M. Barrachina Ibáñez, Ferran Falomir Granell, Anna Viciach, & Pablo Medina ( 2018) El Yacimiento Arqueologico de Orpesa la Vella (Oropesa del Mar, Castellón): Resultados de las Campañas de 2005 a 2008 y Su Contextualización. Quaderns de Prehistòria I Arqueologia de Castelló [1137-0793] 36:27-71.",NA,NA,Cortell2022
Spain,Castelló,4,Holocene,NA,Oropesa la Vella,4,Oropesa la Vella 4,NA,3500,90,0.0257142857142857,intcal20,I13014,NA,NA,NA,40.07731,0.13145,NA,NA,Carbon,n.d,Larga,NA,Aguilella et al. 2018,"Aguilella Arzo, Gustau, Amparo M. Barrachina Ibáñez, Ferran Falomir Granell, Anna Viciach, & Pablo Medina ( 2018) El Yacimiento Arqueologico de Orpesa la Vella (Oropesa del Mar, Castellón): Resultados de las Campañas de 2005 a 2008 y Su Contextualización. Quaderns de Prehistòria I Arqueologia de Castelló [1137-0793] 36:27-71.",NA,NA,Cortell2022
Spain,Albacete,4,Holocene,NA,Cerro del Cuchillo,2,Cerro del Cuchillo 2,NA,3410,90,0.0263929618768328,intcal20,I17445,NA,NA,NA,38.87373,-1.27024,NA,NA,Carbon,n.d,Larga,NA,NA,NA,NA,NA,Cortell2022
Spain,Albacete,4,Holocene,NA,Cerro del Cuchillo,1,Cerro del Cuchillo 1,NA,3390,90,0.0265486725663717,intcal20,I17446,NA,NA,NA,38.87373,-1.27024,NA,NA,Carbon,n.d,Larga,NA,NA,NA,NA,NA,Cortell2022
Spain,Albacete,4,Holocene,NA,Cerro del Cuchillo,4,Cerro del Cuchillo 4,NA,3510,90,0.0256410256410256,intcal20,I17447,NA,NA,NA,38.87373,-1.27024,NA,NA,Carbon,n.d,Larga,NA,NA,NA,NA,NA,Cortell2022
Spain,Albacete,4,Holocene,NA,Cerro del Cuchillo,3,Cerro del Cuchillo 3,NA,3500,90,0.0257142857142857,intcal20,I17448,NA,NA,NA,38.87373,-1.27024,NA,NA,Carbon,n.d,Larga,NA,NA,NA,NA,NA,Cortell2022
Spain,Albacete,4,Holocene,NA,Cerro del Cuchillo,3,Cerro del Cuchillo 3,NA,3590,90,0.0250696378830084,intcal20,I17449,NA,NA,NA,38.87373,-1.27024,NA,NA,Carbon,n.d,Larga,NA,NA,NA,NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,Terrera Ventura,Fase III,Terrera Ventura Fase III,NA,4075,90,0.0220858895705521,intcal20,I6934,NA,NA,NA,37.04807,-2.40407,NA,NA,Carbon,n.d,Larga,Si,Gusi y Olària 1991,"Gusi Jener, Francesc, & Carme Olària Puyoles (1991) El Poblado Neoeneolítico de Terrera-Ventura (Tabernas, Almería). Excavaciones Arqueológicas en España, 160. Madrid: Ministerio de Cultura.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,Terrera Ventura,Fase II,Terrera Ventura Fase II,NA,4265,90,0.0211019929660023,intcal20,I6935,NA,NA,NA,37.04807,-2.40407,NA,NA,Carbon,n.d,Larga,Si,Gusi y Olària 1991,"Gusi Jener, Francesc, & Carme Olària Puyoles (1991) El Poblado Neoeneolítico de Terrera-Ventura (Tabernas, Almería). Excavaciones Arqueológicas en España, 160. Madrid: Ministerio de Cultura.",NA,NA,Cortell2022
Spain,Castelló,4,Holocene,NA,Torrelló,2/3a,Torrelló 2/3a,NA,3265,90,0.0275650842266462,intcal20,I6937,NA,NA,NA,39.98766,-0.18983,NA,NA,Carbon,n.d,Larga,NA,Gusi 1974,"Gusi Jener, Francesc (1974) Excavación del Recinto Fortificado del Torrelló, de Onda (Alicante). Cuadernos de Prehistoria y Arqueología Castellonense [0212-1824] 1:19-62.",NA,NA,Cortell2022
Spain,Castelló,4,Holocene,NA,Torrelló,3,Torrelló 3,NA,3300,90,0.0272727272727273,intcal20,I7250,NA,NA,NA,39.98766,-0.18983,NA,NA,Carbon,n.d,Larga,NA,Gusi 1974,"Gusi Jener, Francesc (1974) Excavación del Recinto Fortificado del Torrelló, de Onda (Alicante). Cuadernos de Prehistoria y Arqueología Castellonense [0212-1824] 1:19-62.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,Terrera Ventura,Fase III,Terrera Ventura Fase III,NA,4025,90,0.022360248447205,intcal20,I7251,NA,NA,NA,37.04807,-2.40407,NA,NA,Carbon,n.d,Larga,Si,Gusi y Olària 1991,"Gusi Jener, Francesc, & Carme Olària Puyoles (1991) El Poblado Neoeneolítico de Terrera-Ventura (Tabernas, Almería). Excavaciones Arqueológicas en España, 160. Madrid: Ministerio de Cultura.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,Terrera Ventura,"Fase III: sector Q-1, vivienda 1, piso 2.","Terrera Ventura Fase III: sector Q-1, vivienda 1, piso 2.",NA,3325,90,0.0270676691729323,intcal20,I8703,NA,NA,NA,37.04807,-2.40407,NA,NA,Fibras vegetales,Esparto,Corta,NA,Gusi y Olària 1991,"Gusi Jener, Francesc, & Carme Olària Puyoles (1991) El Poblado Neoeneolítico de Terrera-Ventura (Tabernas, Almería). Excavaciones Arqueológicas en España, 160. Madrid: Ministerio de Cultura.",NA,NA,Cortell2022
Spain,Castelló,4,Holocene,NA,Mas d'Abad,2,Mas d'Abad 2,NA,3410,90,0.0263929618768328,intcal20,I8936,NA,NA,NA,40.37561,0.08649,NA,NA,Carbon,n.d,Larga,NA,Gusi 1975,"Gusi Jener, Francesc (1975) Las Dataciones de C-14 de la Cueva de Mas d'Abad (Coves de Vinromá), Campaña 1975: Ensayo Cronológico para la Periodización del Bronce Valenciano. Cuadernos de Prehistoria y Arqueología Castellonense [0212-1824] 2:75-79.",NA,NA,Cortell2022
Spain,Murcia,4,Holocene,NA,Los Cipreses,NA,Los Cipreses,NA,3510,90,0.0256410256410256,intcal20,KIKUtC2422738,NA,NA,NA,37.64366,-1.73045,NA,NA,Carbon,Carbón,Larga,NA,NA,NA,NA,NA,Cortell2022
Spain,S&E Spain,4,Holocene,Mesolithic,Cariguela,402/15,Cariguela 402/15,7872,7010,90,0.0128,intcal20,OxA1131,NA,Singular,NA,37.50993,-3.38073,NA,NA,Hueso,Equus,Corta,Si,Hedges et al. 1987,"Hedges, R. E. M., R. A. Housley, I. A. Law, C. Perry, & J. A. J. Gowlett (1987) Radiocarbon Dates from the Oxford AMS System: Archaeometry Datelist 6. Archaeometry [0003-813X] 29:289-306.",PANCEA,NA,Barton2018
Spain,S&E Spain,1,LGM,Archaic Magdalenian,Parpallo,0.8-0.0m,Parpallo 0.8-0.0m,20260,16790,90,0.0054,intcal20,OxA26341,-19,NA,"AMS, 6831",39.0041,-0.2713,NA,NA,"bone, Capra pyrenaica from PT 56",NA,NA,NA,NA,"Djindjian F. e.a. 1999. Le Paleolithique superieur en Europe. Paris, Collin. Bronk Ramsey C. e.a. Archaeometry 57, 1 (2015) 177-216.",Leuven,NA,Barton2018
Spain,S&E Spain,2,Late Pleniglacial,Solutrean/Magdalenian,Pirulejo,4,Pirulejo 4,17336,14250,90,0.0063,intcal20,Poz21164,?,NA,"AMS, 5327",37.4342,-4.1838,NA,NA,NA,NA,NA,NA,NA,Cacho-Quesada C. 1996. Eraul 76: 353-368. Villaverde de Bonilla V. 2012. QI.,Leuven,NA,Barton2018
Spain,Sevilla,4,Holocene,NA,Valencina de la Concepción,NA,Valencina de la Concepción,NA,3870,90,0.0232558139534884,intcal20,Sac2214,NA,NA,NA,37.42183,-6.07568,NA,NA,Hueso,Hueso,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Murcia,4,Holocene,NA,Rambla de Librilla,No referido,Rambla de Librilla No referido,NA,4520,90,0.0199115044247788,intcal20,SUA2037,NA,Agregado,NA,37.87138,-1.34055,NA,NA,Carbon,n.d,Larga,NA,Cuenca Payá and Walker 1986,"Cuenca Payá, Artemio, & Michael J. Walker (1986a) Aspectos Paleoclimáticos del Eneolítico Alicantino. En El Eneolítico en el País Valenciano, Actas de Coloquio (Alcoy, 1-2 de Diciembre de 1984). Pp. 43-49. Alicante: Instituto de Estudios Juan Gil-Albert.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,Almizaraque,Fase 4 oriental,Almizaraque Fase 4 oriental,NA,4300,90,0.0209302325581395,intcal20,UGRA170,NA,NA,NA,37.26596,-1.79309,NA,NA,Carbon,n.d,Larga,Si,Castro et al. 1996,"Castro Martínez, Pedro V., Vicente Lull, & Rafael Micó (1996) Cronología de la Prehistoria Reciente de la Península Ibérica y Baleares (c. 2800-900 Cal ANE). British Archaeological Reports International Series, 652. Oxford: Tempus Reparatum.",NA,NA,Cortell2022
Spain,Córdoba,4,Holocene,NA,Llanete de los Moros,"Corte R-2, Estr 8","Llanete de los Moros Corte R-2, Estr 8",NA,3080,90,0.0292207792207792,intcal20,UGRA183,NA,NA,NA,38.01972,-4.37805,NA,NA,Carbon,n.d,Larga,NA,González et al. 1986,"González Gómez, Cecilio, Purificación Sánchez Sánchez, & Elena Villafranca Sánchez (1986) University of Granada Radiocarbon Dates III. Radiocarbon [0033-8222] 28:1200-1205.",NA,NA,Cortell2022
Spain,Teruel,4,Holocene,NA,Hoya Quemada,c,Hoya Quemada c,NA,3450,90,0.0260869565217391,intcal20,UGRA212,NA,NA,NA,40.25008,-0.7307,NA,NA,Carbon,Carbón,Larga,Si,NA,NA,NA,NA,Cortell2022
Spain,Teruel,4,Holocene,NA,Cabezo del Cuervo,d,Cabezo del Cuervo d,NA,3410,90,0.0263929618768328,intcal20,UGRA215,NA,NA,NA,41.03794,-0.12109,NA,NA,Carbon,Carbón,Larga,Si,NA,NA,NA,NA,Cortell2022
Spain,Teruel,4,Holocene,NA,Cabezo del Cuervo,f,Cabezo del Cuervo f,NA,3450,90,0.0260869565217391,intcal20,UGRA216,NA,NA,NA,41.03794,-0.12109,NA,NA,Carbon,Carbón,Larga,Si,NA,NA,NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Cerro de la Mora,fase Argar (z = -2.2 m),Cerro de la Mora fase Argar (z = -2.2 m),NA,3690,90,0.024390243902439,intcal20,UGRA217,NA,NA,NA,37.20239,-3.98281,NA,NA,Carbon,n.d,Larga,Si,González y Sánchez 1991,"González Gómez, Cecilio, & Purificación Sánchez Sánchez (1991) University of Granada Radiocarbon Dates V. Radiocarbon [0033-8222] 33:367-373.",NA,NA,Cortell2022
Spain,Teruel,4,Holocene,NA,Cabezo del Cuervo,NA,Cabezo del Cuervo,NA,3320,90,0.0271084337349398,intcal20,UGRA228,NA,NA,NA,41.03794,-0.12109,NA,NA,Carbon,NA,Larga,Si,NA,NA,NA,NA,Cortell2022
Spain,Teruel,4,Holocene,NA,Cabezo del Cuervo,e1,Cabezo del Cuervo e1,NA,3420,90,0.0263157894736842,intcal20,UGRA229,NA,NA,NA,41.03794,-0.12109,NA,NA,Carbon,Carbón,Larga,Si,NA,NA,NA,NA,Cortell2022
Spain,Teruel,4,Holocene,NA,Cabezo del Cuervo,NA,Cabezo del Cuervo,NA,3220,90,0.0279503105590062,intcal20,UGRA230,NA,NA,NA,41.03794,-0.12109,NA,NA,Carbon,NA,Larga,Si,NA,NA,NA,NA,Cortell2022
Spain,Teruel,4,Holocene,NA,Cabezo del Cuervo,NA,Cabezo del Cuervo,NA,3340,90,0.0269461077844311,intcal20,UGRA239,NA,NA,NA,41.03794,-0.12109,NA,NA,Carbon,NA,Larga,Si,NA,NA,NA,NA,Cortell2022
Spain,Málaga,4,Holocene,NA,Cueva de Nerja,NA,Cueva de Nerja,NA,5190,90,0.0173410404624277,intcal20,UGRA255,NA,NA,NA,36.76175,-3.84484,NA,NA,Carbon,n.d,Larga,Si,González et al. 1987,"González Gómez, Cecilio, Purificación Sánchez Sánchez, & Elena Villafranca Sánchez (1987) University of Granada Radiocarbon Dates IV. Radiocarbon [0033-8222] 29:381-395.",NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Cerro de la Mora,fase Argar (z = -2.4 a 3 m),Cerro de la Mora fase Argar (z = -2.4 a 3 m),NA,3710,90,0.0242587601078167,intcal20,UGRA262,NA,NA,NA,37.20239,-3.98281,NA,NA,Carbon,n.d,Larga,Si,González y Sánchez 1991,"González Gómez, Cecilio, & Purificación Sánchez Sánchez (1991) University of Granada Radiocarbon Dates V. Radiocarbon [0033-8222] 33:367-373.",NA,NA,Cortell2022
Spain,Albacete,4,Holocene,NA,El Acequión,NA,El Acequión,NA,3020,90,0.0298013245033113,intcal20,UGRA307,NA,Agregado,NA,39.02568,-2.02882,NA,NA,Carbon,n.d,Larga,NA,NA,NA,NA,NA,Cortell2022
Spain,Córdoba,4,Holocene,NA,Colina del Castillo,22,Colina del Castillo 22,NA,3040,90,0.0296052631578947,intcal20,UGRA308,NA,NA,NA,37.47723,-4.58228,NA,NA,Carbon,n.d,Larga,NA,González 1992,"González Gómez, Cecilio (1992) University of Granada Radiocarbon Dates VI. Radiocarbon [0033-8222] 34:133-139.",NA,NA,Cortell2022
Spain,Córdoba,4,Holocene,NA,Colina del Castillo,13,Colina del Castillo 13,NA,3190,90,0.0282131661442006,intcal20,UGRA311,-25.1,NA,NA,37.47723,-4.58228,NA,NA,Carbon,n.d,Larga,NA,González 1992,"González Gómez, Cecilio (1992) University of Granada Radiocarbon Dates VI. Radiocarbon [0033-8222] 34:133-139.",NA,NA,Cortell2022
Spain,Castelló,4,Holocene,NA,Cueva del Murcielago,Z=1.56-1.80,Cueva del Murcielago Z=1.56-1.80,NA,3520,90,0.0255681818181818,intcal20,UGRA344,-24.2,NA,NA,39.81561,-0.59279,NA,NA,Carbon,n.d,Larga,NA,González 1992,"González Gómez, Cecilio (1992) University of Granada Radiocarbon Dates VI. Radiocarbon [0033-8222] 34:133-139.",NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Cueva de las Ventanas,NA,Cueva de las Ventanas,NA,3380,90,0.0266272189349112,intcal20,UGRA541,NA,NA,NA,37.445,-3.4285,NA,NA,hueso,Humano,Corta,NA,Aranda 2013,"Aranda Jiménez, Gonzalo (2013) Against Uniformity Cultural Diversity: The ""Others"" in Argaric Society. En The Prehistory of Iberia: Debating Early Social Stratification and the State. María Cruz Berrocal, Leonardo García Sanjuán & Antonio Gilman, eds. Pp. 99-118. New York: Routledge.",NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Cueva de las Ventanas,NA,Cueva de las Ventanas,NA,5430,90,0.0165745856353591,intcal20,UGRA595,NA,singular,NA,37.445,-3.4285,NA,NA,hueso,Humano,Corta,NA,Riquelme 2012,NA,NA,"Esta datació no està ni en IDEARQ ni en Alday. En la nostra base de dades només posa Riquelme, 2012, però en la única publicació Riquelme, 2012 esta datació no està",Cortell2022
Spain,S&E Spain,1,LGM,Upper Solutrean,Finca Dona Martina,4-5,Finca Dona Martina 4-5,23104,19180,90,0.0047,intcal20,VERA5101bHS,?,NA,"AMS, 4335",38.0786,-1.4912,NA,NA,Juniperus charcoal,NA,NA,NA,NA,"Banks W.E. e.a. 2009. JAS 36: 2853-2867. Zilao J. EL PALEOL??TICO SUPERIOR PENINSULAR. NOVEDADES DEL SIGLO XXI, Barcelona 2010: 137-148;",Leuven,NA,Barton2018
Spain,S&E Spain,1,LGM,Solutrean/Gravettian,La Boja,A14,La Boja A14,23182,19240,90,0.0047,intcal20,VERA5365_2,-19,NA,"AMS, 7272",38.0717,-1.4889,NA,NA,Juniperus sp. (repeticion),NA,NA,NA,NA,"Lucena A. e.a. 2012. Espacio, Tiempo y Forma.  5: 447-454.",Leuven,NA,Barton2018
Spain,Albacete,4,Holocene,NA,El Acequión,3B; poste,El Acequión 3B; poste,NA,3590,95,0.0264623955431755,intcal20,CSIC828,NA,Singular,NA,39.02568,-2.02882,NA,NA,Carbon,n.d,Larga,NA,NA,NA,NA,NA,Cortell2022
Spain,Castelló,4,Holocene,NA,Can Ballester,II,Can Ballester II,NA,3310,95,0.0287009063444109,intcal20,I10462,NA,NA,NA,39.8254,-0.2546,NA,NA,Carbon,n.d,Larga,NA,Gusi y Olària 1979,"Gusi Jener, Francesc, & Carme Olària Puyoles (1979) El Yacimiento Prehistórico de Can Ballester (Vall d'Uxó, Castellón). Cuadernos de Prehistoria y Arqueología Castellonense [0212-1824] 6:39-95.",NA,NA,Cortell2022
Spain,Sevilla,4,Holocene,NA,La Mesa de Setefilla,NA,La Mesa de Setefilla,NA,3470,95,0.0273775216138329,intcal20,I11069,NA,NA,NA,37.73284,-5.48463,NA,NA,Carbon,Carbón,Larga,Si,NA,NA,NA,NA,Cortell2022
Spain,Sevilla,4,Holocene,NA,La Mesa de Setefilla,NA,La Mesa de Setefilla,NA,3520,95,0.0269886363636364,intcal20,I11070,NA,NA,NA,37.73284,-5.48463,NA,NA,Carbon,Carbón,Larga,Si,NA,NA,NA,NA,Cortell2022
Spain,Cuenca,4,Holocene,NA,El Recuenco,3,El Recuenco 3,NA,3780,95,0.0251322751322751,intcal20,I11890,NA,NA,NA,39.75752,-2.4174,NA,NA,Carbon,Material orgánico,Larga,Si,López García 1983: 49,NA,NA,NA,Cortell2022
Spain,Cuenca,4,Holocene,NA,El Recuenco,NA,El Recuenco,NA,3240,95,0.029320987654321,intcal20,I11891,NA,Agregado,NA,39.75752,-2.4174,NA,NA,Carbon,NA,Larga,NA,NA,NA,NA,NA,Cortell2022
Spain,Cuenca,4,Holocene,NA,El Recuenco,2,El Recuenco 2,NA,3640,95,0.0260989010989011,intcal20,I11892,NA,NA,NA,39.75752,-2.4174,NA,NA,Carbon,Material orgánico,Larga,Si,Martínez Navarrete & Valiente Cánovas 1983: 149,NA,NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,Terrera Ventura,Fase II,Terrera Ventura Fase II,NA,4295,95,0.0221187427240978,intcal20,I7414,NA,NA,NA,37.04807,-2.40407,NA,NA,Carbon,n.d,Larga,Si,Gusi y Olària 1991,"Gusi Jener, Francesc, & Carme Olària Puyoles (1991) El Poblado Neoeneolítico de Terrera-Ventura (Tabernas, Almería). Excavaciones Arqueológicas en España, 160. Madrid: Ministerio de Cultura.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,Terrera Ventura,Fase III,Terrera Ventura Fase III,NA,4130,95,0.0230024213075061,intcal20,I7415,NA,NA,NA,37.04807,-2.40407,NA,NA,Carbon,n.d,Larga,Si,Gusi y Olària 1991,"Gusi Jener, Francesc, & Carme Olària Puyoles (1991) El Poblado Neoeneolítico de Terrera-Ventura (Tabernas, Almería). Excavaciones Arqueológicas en España, 160. Madrid: Ministerio de Cultura.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,Terrera Ventura,Fase II,Terrera Ventura Fase II,NA,3280,95,0.0289634146341463,intcal20,I7416,NA,NA,NA,37.04807,-2.40407,NA,NA,Carbon,n.d,Larga,NA,Gusi y Olària 1991,"Gusi Jener, Francesc, & Carme Olària Puyoles (1991) El Poblado Neoeneolítico de Terrera-Ventura (Tabernas, Almería). Excavaciones Arqueológicas en España, 160. Madrid: Ministerio de Cultura.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,Terrera Ventura,Fase II,Terrera Ventura Fase II,NA,4265,95,0.022274325908558,intcal20,I7417,NA,NA,NA,37.04807,-2.40407,NA,NA,Carbon,n.d,Larga,Si,Gusi y Olària 1991,"Gusi Jener, Francesc, & Carme Olària Puyoles (1991) El Poblado Neoeneolítico de Terrera-Ventura (Tabernas, Almería). Excavaciones Arqueológicas en España, 160. Madrid: Ministerio de Cultura.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,Terrera Ventura,Fase III,Terrera Ventura Fase III,NA,4115,95,0.023086269744836,intcal20,I7418,NA,NA,NA,37.04807,-2.40407,NA,NA,Carbon,n.d,Larga,Si,Gusi y Olària 1991,"Gusi Jener, Francesc, & Carme Olària Puyoles (1991) El Poblado Neoeneolítico de Terrera-Ventura (Tabernas, Almería). Excavaciones Arqueológicas en España, 160. Madrid: Ministerio de Cultura.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,Terrera Ventura,Fase II,Terrera Ventura Fase II,NA,4305,95,0.0220673635307782,intcal20,I7419,NA,NA,NA,37.04807,-2.40407,NA,NA,Carbon,n.d,Larga,Si,Gusi y Olària 1991,"Gusi Jener, Francesc, & Carme Olària Puyoles (1991) El Poblado Neoeneolítico de Terrera-Ventura (Tabernas, Almería). Excavaciones Arqueológicas en España, 160. Madrid: Ministerio de Cultura.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,Terrera Ventura,Fase II,Terrera Ventura Fase II,NA,4250,95,0.0223529411764706,intcal20,I7421,NA,NA,NA,37.04807,-2.40407,NA,NA,Carbon,n.d,Larga,Si,Gusi y Olària 1991,"Gusi Jener, Francesc, & Carme Olària Puyoles (1991) El Poblado Neoeneolítico de Terrera-Ventura (Tabernas, Almería). Excavaciones Arqueológicas en España, 160. Madrid: Ministerio de Cultura.",NA,NA,Cortell2022
